date,VIX,DXY,SP500,NASDAQ,GOLD,US10Y,EURUSD,USDJPY,OIL
2023-01-12,18.829999923706055,102.25,3983.169921875,11001.099609375,1895.5,3.4489998817443848,1.0766000747680664,131.90199279785156,78.38999938964844
2023-01-13,18.350000381469727,102.19999694824219,3999.090087890625,11079.16015625,1918.4000244140625,3.510999917984009,1.0860239267349243,129.1719970703125,79.86000061035156
2023-01-16,18.350000381469727,102.19999694824219,3999.090087890625,11079.16015625,1918.4000244140625,3.510999917984009,1.082461953163147,128.0260009765625,79.86000061035156
2023-01-17,19.360000610351562,102.38999938964844,3990.969970703125,11095.1103515625,1907.199951171875,3.5350000858306885,1.0830129384994507,128.3209991455078,80.18000030517578
2023-01-18,20.34000015258789,102.36000061035156,3928.860107421875,10957.009765625,1904.4000244140625,3.375,1.0793308019638062,128.281005859375,79.4800033569336
2023-01-19,20.520000457763672,102.05999755859375,3898.85009765625,10852.26953125,1922.0999755859375,3.3970000743865967,1.0797853469848633,128.53900146484375,80.33000183105469
2023-01-20,19.850000381469727,102.01000213623047,3972.610107421875,11140.4296875,1926.4000244140625,3.4839999675750732,1.083388328552246,128.3699951171875,81.30999755859375
2023-01-23,19.809999465942383,102.13999938964844,4019.81005859375,11364.41015625,1927.0999755859375,3.5250000953674316,1.086507797241211,129.35400390625,81.62000274658203
2023-01-24,19.200000762939453,101.91999816894531,4016.949951171875,11334.26953125,1933.9000244140625,3.4690001010894775,1.0874292850494385,130.5970001220703,80.12999725341797
2023-01-25,19.079999923706055,101.63999938964844,4016.219970703125,11313.3603515625,1941.199951171875,3.4619998931884766,1.088814616203308,130.23899841308594,80.1500015258789
2023-01-26,18.729999542236328,101.83999633789062,4060.429931640625,11512.41015625,1929.0999755859375,3.493000030517578,1.0922038555145264,129.23699951171875,81.01000213623047
2023-01-27,18.510000228881836,101.93000030517578,4070.56005859375,11621.7099609375,1928.5999755859375,3.5179998874664307,1.0894432067871094,129.8000030517578,79.68000030517578
2023-01-30,19.940000534057617,102.27999877929688,4017.77001953125,11393.8095703125,1922.9000244140625,3.5510001182556152,1.0871455669403076,129.85400390625,77.9000015258789
2023-01-31,19.399999618530273,102.0999984741211,4076.60009765625,11584.5498046875,1929.5,3.5290000438690186,1.0850694179534912,130.47900390625,78.87000274658203
2023-02-01,17.8700008392334,101.22000122070312,4119.2099609375,11816.3203125,1927.800048828125,3.3970000743865967,1.0860947370529175,130.11000061035156,76.41000366210938
2023-02-02,18.729999542236328,101.75,4179.759765625,12200.8203125,1916.300048828125,3.3959999084472656,1.1012852191925049,128.6219940185547,75.87999725341797
2023-02-03,18.329999923706055,102.91999816894531,4136.47998046875,12006.9501953125,1862.9000244140625,3.5320000648498535,1.0905125141143799,128.74600219726562,73.38999938964844
2023-02-06,19.43000030517578,103.62000274658203,4111.080078125,11887.4501953125,1866.199951171875,3.634000062942505,1.079086184501648,132.00900268554688,74.11000061035156
2023-02-07,18.65999984741211,103.43000030517578,4164.0,12113.7900390625,1871.699951171875,3.6740000247955322,1.0730764865875244,132.6230010986328,77.13999938964844
2023-02-08,19.6299991607666,103.41000366210938,4117.85986328125,11910.51953125,1877.4000244140625,3.6530001163482666,1.0729728937149048,131.04200744628906,78.47000122070312
2023-02-09,20.709999084472656,103.22000122070312,4081.5,11789.580078125,1866.199951171875,3.683000087738037,1.0715816020965576,131.38699340820312,78.05999755859375
2023-02-10,20.530000686645508,103.62999725341797,4090.4599609375,11718.1201171875,1862.800048828125,3.74399995803833,1.0742292404174805,131.5189971923828,79.72000122070312
2023-02-13,20.34000015258789,103.3499984741211,4137.2900390625,11891.7900390625,1851.9000244140625,3.7170000076293945,1.0677714347839355,131.55099487304688,80.13999938964844
2023-02-14,18.90999984741211,103.2300033569336,4136.1298828125,11960.150390625,1854.0,3.760999917984009,1.0730419158935547,132.33700561523438,79.05999755859375
2023-02-15,18.229999542236328,103.91999816894531,4147.60009765625,12070.58984375,1834.199951171875,3.809000015258789,1.0735719203948975,132.99099731445312,78.58999633789062
2023-02-16,20.170000076293945,103.86000061035156,4090.409912109375,11855.830078125,1842.0,3.8429999351501465,1.0691757202148438,133.9029998779297,78.48999786376953
2023-02-17,20.020000457763672,103.86000061035156,4079.090087890625,11787.26953125,1840.4000244140625,3.828000068664551,1.0665756464004517,134.07400512695312,76.33999633789062
2023-02-20,20.020000457763672,103.86000061035156,4079.090087890625,11787.26953125,1840.4000244140625,3.828000068664551,1.0684444904327393,134.3070068359375,76.33999633789062
2023-02-21,22.8700008392334,104.18000030517578,3997.340087890625,11492.2998046875,1833.0,3.9549999237060547,1.068261981010437,134.33599853515625,76.16000366210938
2023-02-22,22.290000915527344,104.58999633789062,3991.050048828125,11507.0703125,1832.0,3.9230000972747803,1.065200924873352,134.9759979248047,73.94999694824219
2023-02-23,21.139999389648438,104.5999984741211,4012.320068359375,11590.400390625,1818.0,3.878999948501587,1.0605803728103638,134.9320068359375,75.38999938964844
2023-02-24,21.670000076293945,105.20999908447266,3970.0400390625,11394.9404296875,1808.800048828125,3.9489998817443848,1.0598047971725464,134.6280059814453,76.31999969482422
2023-02-27,20.950000762939453,104.66999816894531,3982.239990234375,11466.98046875,1817.0,3.921999931335449,1.0554758310317993,136.39500427246094,75.68000030517578
2023-02-28,20.700000762939453,104.87000274658203,3970.14990234375,11455.5400390625,1828.9000244140625,3.9159998893737793,1.0611205101013184,136.31700134277344,77.05000305175781
2023-03-01,20.579999923706055,104.4800033569336,3951.389892578125,11379.48046875,1837.699951171875,3.99399995803833,1.0577309131622314,136.34800720214844,77.69000244140625
2023-03-02,19.59000015258789,105.02999877929688,3981.35009765625,11462.98046875,1833.5,4.072999954223633,1.066894292831421,136.19400024414062,78.16000366210938
2023-03-03,18.489999771118164,104.5199966430664,4045.639892578125,11689.009765625,1847.699951171875,3.9639999866485596,1.0599732398986816,136.7050018310547,79.68000030517578
2023-03-06,18.610000610351562,104.3499984741211,4048.419921875,11675.740234375,1847.9000244140625,3.9830000400543213,1.0626201629638672,135.86000061035156,80.45999908447266
2023-03-07,19.59000015258789,105.62000274658203,3986.3701171875,11530.330078125,1813.9000244140625,3.9749999046325684,1.0688328742980957,135.99899291992188,77.58000183105469
2023-03-08,19.110000610351562,105.66000366210938,3992.010009765625,11576.0,1812.699951171875,3.9760000705718994,1.05507493019104,137.39100646972656,76.66000366210938
2023-03-09,22.610000610351562,105.30999755859375,3918.320068359375,11338.349609375,1829.300048828125,3.924999952316284,1.0549525022506714,137.2259979248047,75.72000122070312
2023-03-10,24.799999237060547,104.58000183105469,3861.590087890625,11138.8896484375,1862.0,3.694999933242798,1.0584698915481567,136.39500427246094,76.68000030517578
2023-03-13,26.520000457763672,103.5999984741211,3855.760009765625,11188.83984375,1911.699951171875,3.515000104904175,1.0683646202087402,134.97999572753906,74.80000305175781
2023-03-14,23.729999542236328,103.5999984741211,3919.2900390625,11428.150390625,1906.199951171875,3.638000011444092,1.0725010633468628,133.11399841308594,71.33000183105469
2023-03-15,26.139999389648438,104.6500015258789,3891.929931640625,11434.0498046875,1926.5999755859375,3.492000102996826,1.0727657079696655,134.39700317382812,67.61000061035156
2023-03-16,22.989999771118164,104.41999816894531,3960.280029296875,11717.2802734375,1919.0,3.5850000381469727,1.0583354234695435,132.9290008544922,68.3499984741211
2023-03-17,25.510000228881836,103.70999908447266,3916.639892578125,11630.509765625,1969.800048828125,3.3949999809265137,1.0614134073257446,133.3679962158203,66.73999786376953
2023-03-20,24.149999618530273,103.27999877929688,3951.570068359375,11675.5400390625,1979.199951171875,3.4809999465942383,1.0678855180740356,132.28399658203125,67.63999938964844
2023-03-21,21.3799991607666,103.26000213623047,4002.8701171875,11860.1103515625,1938.0,3.6059999465942383,1.071914792060852,131.39199829101562,69.33000183105469
2023-03-22,22.260000228881836,102.3499984741211,3936.969970703125,11669.9599609375,1946.800048828125,3.5,1.0774236917495728,132.34800720214844,70.9000015258789
2023-03-23,22.610000610351562,102.52999877929688,3948.719970703125,11787.400390625,1993.800048828125,3.4059998989105225,1.0870392322540283,131.1790008544922,69.95999908447266
2023-03-24,21.739999771118164,103.12000274658203,3970.989990234375,11823.9599609375,1982.0999755859375,3.380000114440918,1.0835057497024536,130.86500549316406,69.26000213623047
2023-03-27,20.600000381469727,102.86000061035156,3977.530029296875,11768.83984375,1952.4000244140625,3.5280001163482666,1.077818512916565,130.8459930419922,72.80999755859375
2023-03-28,19.969999313354492,102.43000030517578,3971.27001953125,11716.080078125,1972.4000244140625,3.563999891281128,1.0807071924209595,131.23300170898438,73.19999694824219
2023-03-29,19.1200008392334,102.63999938964844,4027.81005859375,11926.240234375,1966.0999755859375,3.565999984741211,1.0839520692825317,131.04600524902344,72.97000122070312
2023-03-30,19.020000457763672,102.13999938964844,4050.830078125,12013.4697265625,1980.300048828125,3.5510001182556152,1.0843634605407715,132.5760040283203,74.37000274658203
2023-03-31,18.700000762939453,102.51000213623047,4109.31005859375,12221.91015625,1969.0,3.49399995803833,1.0904649496078491,133.2010040283203,75.66999816894531
2023-04-03,18.549999237060547,102.08999633789062,4124.509765625,12189.4501953125,1983.9000244140625,3.430000066757202,1.0803335905075073,133.3470001220703,80.41999816894531
2023-04-04,19.0,101.58999633789062,4100.60009765625,12126.330078125,2022.199951171875,3.3369998931884766,1.091226577758789,132.2989959716797,80.70999908447266
2023-04-05,19.079999923706055,101.8499984741211,4090.3798828125,11996.8603515625,2020.9000244140625,3.2869999408721924,1.0960105657577515,131.48500061035156,80.61000061035156
2023-04-06,18.399999618530273,101.81999969482422,4105.02001953125,12087.9599609375,2011.9000244140625,3.2880001068115234,1.090334177017212,130.9340057373047,80.69999694824219
2023-04-07,18.399999618530273,101.81999969482422,4105.02001953125,12087.9599609375,2011.9000244140625,3.2880001068115234,1.0920130014419556,131.66900634765625,80.69999694824219
2023-04-10,18.969999313354492,102.58000183105469,4109.10986328125,12084.3603515625,1989.0999755859375,3.4149999618530273,1.0913575887680054,132.0970001220703,79.73999786376953
2023-04-11,19.100000381469727,102.19999694824219,4108.93994140625,12031.8798828125,2004.800048828125,3.434000015258789,1.086932897567749,133.468994140625,81.52999877929688
2023-04-12,19.09000015258789,101.5,4091.949951171875,11929.33984375,2010.9000244140625,3.4210000038146973,1.0917507410049438,133.593994140625,83.26000213623047
2023-04-13,17.799999237060547,101.01000213623047,4146.22021484375,12166.26953125,2041.300048828125,3.4519999027252197,1.0999890565872192,133.0850067138672,82.16000366210938
2023-04-14,17.06999969482422,101.55000305175781,4137.64013671875,12123.4697265625,2002.199951171875,3.5220000743865967,1.1054610013961792,132.48699951171875,82.5199966430664
2023-04-17,16.950000762939453,102.0999984741211,4151.31982421875,12157.7197265625,1994.199951171875,3.5910000801086426,1.098659634590149,133.9709930419922,80.83000183105469
2023-04-18,16.829999923706055,101.75,4154.8701171875,12153.41015625,2007.4000244140625,3.572000026702881,1.0925379991531372,134.4250030517578,80.86000061035156
2023-04-19,16.459999084472656,101.97000122070312,4154.52001953125,12157.23046875,1995.199951171875,3.6019999980926514,1.0975382328033447,134.04400634765625,79.16000366210938
2023-04-20,17.170000076293945,101.83999633789062,4129.7900390625,12059.5595703125,2007.5999755859375,3.5450000762939453,1.095218300819397,134.70399475097656,77.29000091552734
2023-04-21,16.770000457763672,101.81999969482422,4133.52001953125,12072.4599609375,1979.5,3.569999933242798,1.0970927476882935,133.99600219726562,77.87000274658203
2023-04-24,16.889999389648438,101.3499984741211,4137.0400390625,12037.2001953125,1989.0999755859375,3.515000104904175,1.0992271900177002,133.96099853515625,78.76000213623047
2023-04-25,18.760000228881836,101.86000061035156,4071.6298828125,11799.16015625,1994.0,3.3959999084472656,1.1059499979019165,134.08399963378906,77.06999969482422
2023-04-26,18.84000015258789,101.47000122070312,4055.989990234375,11854.349609375,1985.699951171875,3.431999921798706,1.0978394746780396,133.71099853515625,74.30000305175781
2023-04-27,17.030000686645508,101.5,4135.35009765625,12142.240234375,1989.9000244140625,3.5280001163482666,1.1047282218933105,133.46499633789062,74.76000213623047
2023-04-28,15.779999732971191,101.66999816894531,4169.47998046875,12226.580078125,1990.0999755859375,3.4519999027252197,1.1032048463821411,133.802001953125,76.77999877929688
2023-05-01,16.079999923706055,102.1500015258789,4167.8701171875,12212.599609375,1983.4000244140625,3.5739998817443848,1.1010911464691162,136.38600158691406,75.66000366210938
2023-05-02,17.780000686645508,101.95999908447266,4119.580078125,12080.509765625,2014.300048828125,3.438999891281128,1.0969241857528687,137.52099609375,71.66000366210938
2023-05-03,18.34000015258789,101.33999633789062,4090.75,12025.330078125,2028.5999755859375,3.4030001163482666,1.1010911464691162,136.46600341796875,68.5999984741211
2023-05-04,20.09000015258789,101.4000015258789,4061.219970703125,11966.400390625,2048.0,3.3510000705718994,1.1068925857543945,134.54400634765625,68.55999755859375
2023-05-05,17.190000534057617,101.20999908447266,4136.25,12235.41015625,2017.4000244140625,3.446000099182129,1.102292776107788,134.1790008544922,71.33999633789062
2023-05-08,16.979999542236328,101.37000274658203,4138.1201171875,12256.919921875,2026.300048828125,3.5209999084472656,1.10186767578125,135.19900512695312,73.16000366210938
2023-05-09,17.709999084472656,101.63999938964844,4119.169921875,12179.5498046875,2036.199951171875,3.5209999084472656,1.0996140241622925,135.072998046875,73.70999908447266
2023-05-10,16.940000534057617,101.4800033569336,4137.64013671875,12306.4404296875,2030.5,3.438999891281128,1.096467137336731,135.28799438476562,72.55999755859375
2023-05-11,16.93000030517578,102.05999755859375,4130.6201171875,12328.509765625,2014.699951171875,3.3970000743865967,1.098406195640564,134.08700561523438,70.87000274658203
2023-05-12,17.030000686645508,102.68000030517578,4124.080078125,12284.740234375,2014.5,3.4630000591278076,1.0912145376205444,134.4980010986328,70.04000091552734
2023-05-15,17.1200008392334,102.43000030517578,4136.27978515625,12365.2099609375,2018.0,3.507999897003174,1.0852696895599365,135.82200622558594,71.11000061035156
2023-05-16,17.989999771118164,102.55999755859375,4109.89990234375,12343.0498046875,1988.4000244140625,3.5490000247955322,1.0873701572418213,136.0449981689453,70.86000061035156
2023-05-17,16.8700008392334,102.87999725341797,4158.77001953125,12500.5703125,1980.699951171875,3.5810000896453857,1.0865668058395386,136.42999267578125,72.83000183105469
2023-05-18,16.049999237060547,103.58000183105469,4198.0498046875,12688.83984375,1956.5,3.6480000019073486,1.0838346481323242,137.61399841308594,71.86000061035156
2023-05-19,16.809999465942383,103.19999694824219,4191.97998046875,12657.900390625,1978.699951171875,3.691999912261963,1.0775396823883057,138.6199951171875,71.55000305175781
2023-05-22,17.209999084472656,103.19999694824219,4192.6298828125,12720.7802734375,1974.800048828125,3.7190001010894775,1.0822745561599731,137.69200134277344,71.98999786376953
2023-05-23,18.530000686645508,103.48999786376953,4145.580078125,12560.25,1972.4000244140625,3.697999954223633,1.0811045169830322,138.6719970703125,72.91000366210938
2023-05-24,20.030000686645508,103.88999938964844,4115.240234375,12484.16015625,1962.800048828125,3.7190001010894775,1.076971173286438,138.59800720214844,74.33999633789062
2023-05-25,19.139999389648438,104.20999908447266,4151.27978515625,12698.08984375,1943.0999755859375,3.813999891281128,1.0757315158843994,139.2830047607422,71.83000183105469
2023-05-26,17.950000762939453,104.20999908447266,4205.4501953125,12975.6904296875,1944.0999755859375,3.809999942779541,1.0724436044692993,140.01699829101562,72.66999816894531
2023-05-29,17.950000762939453,104.20999908447266,4205.4501953125,12975.6904296875,1944.0999755859375,3.809999942779541,1.0723055601119995,140.87100219726562,72.66999816894531
2023-05-30,17.459999084472656,104.16999816894531,4205.52001953125,13017.4296875,1958.0,3.700000047683716,1.0707669258117676,140.4409942626953,69.45999908447266
2023-05-31,17.940000534057617,104.31999969482422,4179.830078125,12935.2900390625,1963.9000244140625,3.63700008392334,1.073306918144226,139.79200744628906,68.08999633789062
2023-06-01,15.649999618530273,103.55999755859375,4221.02001953125,13100.98046875,1978.0,3.6080000400543213,1.0695186853408813,139.1269989013672,70.0999984741211
2023-06-02,14.600000381469727,104.0199966430664,4282.3701171875,13240.76953125,1952.4000244140625,3.690999984741211,1.0760787725448608,138.7480010986328,71.73999786376953
2023-06-05,14.729999542236328,104.0,4273.7900390625,13229.4296875,1958.0,3.693000078201294,1.0698620080947876,140.20700073242188,72.1500015258789
2023-06-06,13.960000038146973,104.12999725341797,4283.85009765625,13276.419921875,1965.5,3.6989998817443848,1.0711798667907715,139.38299560546875,71.73999786376953
2023-06-07,13.9399995803833,104.0999984741211,4267.52001953125,13104.900390625,1942.699951171875,3.7839999198913574,1.0698047876358032,139.52699279785156,72.52999877929688
2023-06-08,13.649999618530273,103.33999633789062,4293.93017578125,13238.51953125,1963.5999755859375,3.7139999866485596,1.0707440376281738,139.8990020751953,71.29000091552734
2023-06-09,13.829999923706055,103.55999755859375,4298.85986328125,13259.1396484375,1962.199951171875,3.744999885559082,1.078271746635437,138.86300659179688,70.16999816894531
2023-06-12,15.010000228881836,103.62999725341797,4338.93017578125,13461.919921875,1955.300048828125,3.765000104904175,1.0750954151153564,139.37100219726562,67.12000274658203
2023-06-13,14.609999656677246,103.33999633789062,4369.009765625,13573.3203125,1944.5999755859375,3.8389999866485596,1.0762988328933716,139.4600067138672,69.41999816894531
2023-06-14,13.880000114440918,103.01000213623047,4372.58984375,13626.48046875,1955.300048828125,3.7960000038146973,1.078934907913208,140.177001953125,68.2699966430664
2023-06-15,14.5,102.12000274658203,4425.83984375,13782.8203125,1957.800048828125,3.7279999256134033,1.084304690361023,139.9770050048828,70.62000274658203
2023-06-16,13.539999961853027,102.30000305175781,4409.58984375,13689.5703125,1958.4000244140625,3.7690000534057617,1.0945948362350464,140.26800537109375,71.77999877929688
2023-06-19,13.539999961853027,102.30000305175781,4409.58984375,13689.5703125,1958.4000244140625,3.7690000534057617,1.0942115783691406,141.86700439453125,71.77999877929688
2023-06-20,13.880000114440918,102.54000091552734,4388.7099609375,13667.2900390625,1935.5,3.7290000915527344,1.0924304723739624,141.8990020751953,70.5
2023-06-21,13.199999809265137,102.06999969482422,4365.68994140625,13502.2001953125,1933.300048828125,3.7230000495910645,1.0920368432998657,141.3350067138672,72.52999877929688
2023-06-22,12.90999984741211,102.38999938964844,4381.89013671875,13630.6103515625,1912.699951171875,3.7990000247955322,1.0992635488510132,141.68800354003906,69.51000213623047
2023-06-23,13.4399995803833,102.9000015258789,4348.330078125,13492.51953125,1919.0999755859375,3.739000082015991,1.0958904027938843,143.02999877929688,69.16000366210938
2023-06-26,14.25,102.69000244140625,4328.81982421875,13335.7802734375,1923.699951171875,3.7190001010894775,1.0906671285629272,143.54100036621094,69.37000274658203
2023-06-27,13.739999771118164,102.48999786376953,4378.41015625,13555.669921875,1914.0,3.7679998874664307,1.091048002243042,143.4600067138672,67.69999694824219
2023-06-28,13.430000305175781,102.91000366210938,4376.85986328125,13591.75,1912.300048828125,3.7100000381469727,1.0957223176956177,143.8820037841797,69.55999755859375
2023-06-29,13.539999961853027,103.33999633789062,4396.43994140625,13591.330078125,1909.199951171875,3.8540000915527344,1.0915838479995728,144.38900756835938,69.86000061035156
2023-06-30,13.59000015258789,102.91000366210938,4450.3798828125,13787.919921875,1921.0999755859375,3.819000005722046,1.0868029594421387,144.77999877929688,70.63999938964844
2023-07-03,13.569999694824219,102.98999786376953,4455.58984375,13816.76953125,1921.699951171875,3.8580000400543213,1.0907504558563232,144.3979949951172,69.79000091552734
2023-07-04,13.569999694824219,102.98999786376953,4455.58984375,13816.76953125,1921.699951171875,3.8580000400543213,1.091309905052185,144.58399963378906,69.79000091552734
2023-07-05,14.180000305175781,103.37000274658203,4446.81982421875,13791.650390625,1919.5999755859375,3.944999933242798,1.0884946584701538,144.406005859375,71.79000091552734
2023-07-06,15.4399995803833,103.16999816894531,4411.58984375,13679.0400390625,1908.699951171875,4.040999889373779,1.0856584310531616,144.48899841308594,71.80000305175781
2023-07-07,14.829999923706055,102.2699966430664,4398.9501953125,13660.7197265625,1926.199951171875,4.050000190734863,1.0890636444091797,143.9510040283203,73.86000061035156
2023-07-10,15.069999694824219,101.97000122070312,4409.52978515625,13685.48046875,1925.0,4.00600004196167,1.0969723463058472,142.20899963378906,72.98999786376953
2023-07-11,14.84000015258789,101.7300033569336,4439.259765625,13760.7001953125,1931.300048828125,3.9800000190734863,1.100594401359558,141.2969970703125,74.83000183105469
2023-07-12,13.539999961853027,100.5199966430664,4472.16015625,13918.9599609375,1956.199951171875,3.8610000610351562,1.101406455039978,140.1179962158203,75.75
2023-07-13,13.609999656677246,99.7699966430664,4510.0400390625,14138.5703125,1959.199951171875,3.760999917984009,1.1144545078277588,138.31500244140625,76.88999938964844
2023-07-14,13.34000015258789,99.91000366210938,4505.419921875,14113.7001953125,1960.0999755859375,3.819000005722046,1.1223469972610474,138.0749969482422,75.41999816894531
2023-07-17,13.479999542236328,99.83999633789062,4522.7900390625,14244.9501953125,1952.4000244140625,3.796999931335449,1.1227755546569824,138.6820068359375,74.1500015258789
2023-07-18,13.300000190734863,99.94000244140625,4554.97998046875,14353.6396484375,1977.199951171875,3.7890000343322754,1.1237596273422241,138.72900390625,75.75
2023-07-19,13.760000228881836,100.27999877929688,4565.72021484375,14358.01953125,1977.5,3.742000102996826,1.1228890419006348,139.02699279785156,75.3499984741211
2023-07-20,13.989999771118164,100.87999725341797,4534.8701171875,14063.3095703125,1968.300048828125,3.8540000915527344,1.120523452758789,139.59800720214844,75.62999725341797
2023-07-21,13.600000381469727,101.06999969482422,4536.33984375,14032.8095703125,1964.300048828125,3.8369998931884766,1.113709807395935,139.86399841308594,77.06999969482422
2023-07-24,13.90999984741211,101.3499984741211,4554.64013671875,14058.8701171875,1960.300048828125,3.8570001125335693,1.112532615661621,141.75,78.73999786376953
2023-07-25,13.859999656677246,101.3499984741211,4567.4599609375,14144.5595703125,1962.0999755859375,3.9119999408721924,1.1063170433044434,141.52200317382812,79.62999725341797
2023-07-26,13.1899995803833,100.88999938964844,4566.75,14127.2802734375,1968.9000244140625,3.8510000705718994,1.1050456762313843,140.91299438476562,78.77999877929688
2023-07-27,14.40999984741211,101.7699966430664,4537.41015625,14050.1103515625,1945.4000244140625,4.01200008392334,1.1078368425369263,140.36700439453125,80.08999633789062
2023-07-28,13.329999923706055,101.62000274658203,4582.22998046875,14316.66015625,1960.4000244140625,3.9690001010894775,1.0978755950927734,138.86399841308594,80.58000183105469
2023-07-31,13.630000114440918,101.86000061035156,4588.9599609375,14346.01953125,1970.5,3.9590001106262207,1.1024264097213745,140.75799560546875,81.80000305175781
2023-08-01,13.930000305175781,102.30000305175781,4576.72998046875,14283.91015625,1940.699951171875,4.051000118255615,1.0997591018676758,142.322998046875,81.37000274658203
2023-08-02,16.09000015258789,102.58999633789062,4513.39013671875,13973.4501953125,1937.4000244140625,4.078000068664551,1.1007881164550781,142.97000122070312,79.48999786376953
2023-08-03,15.920000076293945,102.54000091552734,4501.89013671875,13959.7197265625,1932.0,4.189000129699707,1.0944151878356934,143.343994140625,81.55000305175781
2023-08-04,17.100000381469727,102.0199966430664,4478.02978515625,13909.240234375,1939.5999755859375,4.059999942779541,1.095158338546753,142.59800720214844,82.81999969482422
2023-08-07,15.770000457763672,102.05000305175781,4518.43994140625,13994.400390625,1933.5,4.078000068664551,1.1002674102783203,141.87600708007812,81.94000244140625
2023-08-08,15.989999771118164,102.52999877929688,4499.3798828125,13884.3203125,1924.0999755859375,4.026000022888184,1.100315809249878,142.5240020751953,82.91999816894531
2023-08-09,15.960000038146973,102.48999786376953,4467.7099609375,13722.01953125,1915.4000244140625,4.01200008392334,1.0958904027938843,143.2779998779297,84.4000015258789
2023-08-10,15.850000381469727,102.5199966430664,4468.830078125,13737.990234375,1914.4000244140625,4.079999923706055,1.0977671146392822,143.7270050048828,82.81999969482422
2023-08-11,14.84000015258789,102.83999633789062,4464.0498046875,13644.849609375,1912.9000244140625,4.168000221252441,1.0981649160385132,144.85400390625,83.19000244140625
2023-08-14,14.819999694824219,103.19000244140625,4489.72021484375,13788.330078125,1910.5999755859375,4.184000015258789,1.094439148902893,144.81700134277344,82.51000213623047
2023-08-15,16.459999084472656,103.20999908447266,4437.85986328125,13631.0498046875,1902.5,4.2210001945495605,1.0909883975982666,145.43699645996094,80.98999786376953
2023-08-16,16.780000686645508,103.41999816894531,4404.330078125,13474.6298828125,1896.0999755859375,4.257999897003174,1.0904173851013184,145.60800170898438,79.37999725341797
2023-08-17,17.889999389648438,103.44000244140625,4370.35986328125,13316.9296875,1884.0999755859375,4.308000087738037,1.0874884128570557,146.33299255371094,80.38999938964844
2023-08-18,17.299999237060547,103.37999725341797,4369.7099609375,13290.7802734375,1886.0999755859375,4.250999927520752,1.0874648094177246,145.71400451660156,81.25
2023-08-21,17.1299991607666,103.33000183105469,4399.77001953125,13497.58984375,1893.300048828125,4.3420000076293945,1.087559461593628,145.30499267578125,80.72000122070312
2023-08-22,16.969999313354492,103.55999755859375,4387.5498046875,13505.8701171875,1896.4000244140625,4.328000068664551,1.0898351669311523,146.23800659179688,80.3499984741211
2023-08-23,15.979999542236328,103.36000061035156,4436.009765625,13721.0302734375,1918.5,4.197999954223633,1.0846692323684692,145.76300048828125,78.88999938964844
2023-08-24,17.200000762939453,103.9800033569336,4376.31005859375,13463.9697265625,1918.199951171875,4.235000133514404,1.086578607559204,144.67300415039062,79.05000305175781
2023-08-25,15.680000305175781,104.08000183105469,4405.7099609375,13590.650390625,1911.0999755859375,4.238999843597412,1.07991361618042,146.06700134277344,79.83000183105469
2023-08-28,15.079999923706055,104.05999755859375,4433.31005859375,13705.1298828125,1917.9000244140625,4.211999893188477,1.0797386169433594,146.531005859375,80.0999984741211
2023-08-29,14.449999809265137,103.55000305175781,4497.6298828125,13943.759765625,1936.5,4.122000217437744,1.0825556516647339,146.46400451660156,81.16000366210938
2023-08-30,13.880000114440918,103.16000366210938,4514.8701171875,14019.3095703125,1944.300048828125,4.118000030517578,1.0869210958480835,145.98800659179688,81.62999725341797
2023-08-31,13.569999694824219,103.62000274658203,4507.66015625,14034.9697265625,1938.199951171875,4.0929999351501465,1.0932546854019165,146.0989990234375,83.62999725341797
2023-09-01,13.09000015258789,104.23999786376953,4515.77001953125,14031.8095703125,1939.800048828125,4.172999858856201,1.0844104290008545,145.47300720214844,85.55000305175781
2023-09-04,13.09000015258789,104.23999786376953,4515.77001953125,14031.8095703125,1939.800048828125,4.172999858856201,1.07758629322052,146.0570068359375,85.55000305175781
2023-09-05,14.010000228881836,104.80999755859375,4496.830078125,14020.9501953125,1926.199951171875,4.26800012588501,1.0794472694396973,146.54299926757812,86.69000244140625
2023-09-06,14.449999809265137,104.86000061035156,4465.47998046875,13872.4697265625,1918.0999755859375,4.289999961853027,1.0726161003112793,147.4709930419922,87.54000091552734
2023-09-07,14.399999618530273,105.05999755859375,4451.14013671875,13748.830078125,1917.5,4.260000228881836,1.0724204778671265,147.70899963378906,86.87000274658203
2023-09-08,13.84000015258789,105.08999633789062,4457.490234375,13761.5302734375,1918.4000244140625,4.257999897003174,1.0697818994522095,147.33099365234375,87.51000213623047
2023-09-11,13.800000190734863,104.56999969482422,4487.4599609375,13917.8896484375,1923.300048828125,4.288000106811523,1.071811318397522,147.11300659179688,87.29000091552734
2023-09-12,14.229999542236328,104.70999908447266,4461.89990234375,13773.6103515625,1911.300048828125,4.263999938964844,1.0750375986099243,146.67799377441406,88.83999633789062
2023-09-13,13.479999542236328,104.7699966430664,4467.43994140625,13813.58984375,1909.0999755859375,4.249000072479248,1.075326681137085,147.1580047607422,88.5199966430664
2023-09-14,12.819999694824219,105.41000366210938,4505.10009765625,13926.0498046875,1910.0,4.288000106811523,1.0734220743179321,147.3459930419922,90.16000366210938
2023-09-15,13.789999961853027,105.31999969482422,4450.31982421875,13708.330078125,1923.699951171875,4.322000026702881,1.0637166500091553,147.48199462890625,90.7699966430664
