date,active_addresses,mvrv,fees_native,exchange_inflow,exchange_outflow,hashrate,tx_count,exchange_netflow,sopr
2025-04-04,820433,1.9126673444102584,5.56761572,34344.24816405,38984.19839313,1017884958.3688536,422793,-4639.950229080001,1.0039
2025-04-05,736838,1.9016833447333796,4.46771255,21042.52081968,17872.45697046,950907688.4520772,294122,3170.0638492200014,1.003
2025-04-06,645459,1.780124063587888,4.14241203,29441.26176683,22939.65473194,875826844.1440289,272974,6501.607034889999,0.9987
2025-04-07,791618,1.8128169226747144,7.47149574,52360.0415159,49686.6303609,875826844.1440289,315963,2673.4111549999943,0.9986
2025-04-08,736263,1.7439655745926916,7.04955975,36742.23764031,33516.68997654,924148329.2792509,360926,3225.5476637699976,0.9984
2025-04-09,743091,1.887230963523962,5.68968651,35322.11725513,35138.59899226,791264253.8552573,320082,183.51826286999858,1.002
2025-04-10,745006,1.8147281216378452,5.14311407,28170.70675808,29891.7994243,869786662.8510596,315731,-1721.09266622,1.0113
2025-04-11,762968,1.9005276237422863,7.66442398,31718.71894177,31539.84259119,893947405.4186704,412324,178.87635057999796,1.0026
2025-04-12,651244,1.9432833469455524,5.50157395,18170.22038647,17998.627898,869786662.8510596,413756,171.5924884699998,1.0079
2025-04-13,599557,1.9039218772421993,4.14972777,17718.92141153,16483.57538572,1038911843.4286025,448011,1235.3460258099985,1.0109
2025-04-14,731158,1.9262023235820704,6.42356669,26046.93815913,30327.58003506,899987586.7116399,448201,-4280.6418759299995,1.0097
2025-04-15,764894,1.907137055165662,5.74167627,23103.59893371,25886.62256405,869786662.8510596,435581,-2783.0236303400015,0.9908
2025-04-16,715957,1.9172708051026968,5.83564021,25369.00999293,28668.05587377,893947405.4186704,512698,-3299.04588084,1.0053
2025-04-17,734302,1.9396573992306128,6.04852215,32005.74188229,33614.16084332,924148329.2792509,555992,-1608.4189610300018,0.9702
2025-04-18,669757,1.9277993169752448,5.31676956,20448.27249837,19062.52996339,821465177.7158377,512005,1385.7425349799996,1.0042
2025-04-19,618431,1.943457271715672,6.34043577,14868.40753539,14777.80146388,847825370.5576408,548341,90.60607151000113,1.0009
2025-04-20,563502,1.9426378432392224,5.55323301,14814.95558857,15953.02594078,753499805.3802222,468036,-1138.0703522100011,1.0037
2025-04-21,680575,1.9927995689339313,6.41246794,24901.55174253,27778.18871771,771877846.40168,437926,-2876.636975180001,1.0116
2025-04-22,792265,2.1282639230663345,6.39689005,38605.0177008,37389.3546524,949532272.3473085,514191,1215.6630484000052,1.017
2025-04-23,716670,2.1261098636422497,11.38810925,30017.06602335,35572.86174649,698365673.494388,425004,-5555.795723140003,1.034
2025-04-24,771761,2.126194044694234,8.78504718,35083.59518217,38099.7958608,863768069.1518909,460328,-3016.200678629997,1.0183
2025-04-25,818112,2.1396892285629945,6.04167583,28458.04608661,43558.10877363,882146110.1733487,385154,-15100.062687020003,1.042
2025-04-26,636351,2.1368454882429617,4.46749753,17499.20075414,19247.80729951,814759947.9993888,330013,-1748.6065453699994,1.0125
2025-04-27,614897,2.1163030783471615,5.15850616,15287.90480775,12770.96650182,827011978.2875142,432684,2516.93830593,1.008
2025-04-28,801464,2.1414599497479094,6.65662833,23745.05369378,24316.97748805,863768069.1518909,421997,-571.923794270002,1.0179
2025-04-29,738376,2.1164915940420426,6.24269494,26034.62704891,27614.70689106,894398140.4614741,466125,-1580.0798421500003,1.0218
2025-04-30,797218,2.117664419217392,6.58453638,23624.81997547,24378.65146973,808633937.2660567,344716,-753.8314942600009,1.0128
2025-05-01,783416,2.1635056908519745,5.44203945,27812.25025868,28482.62070534,827011978.2875142,330132,-670.3704466599993,1.0164
2025-05-02,931165,2.1700257371132774,5.59466532,28865.32561615,37567.69579395,974036332.9235593,380180,-8702.3701778,1.018
2025-05-03,686500,2.1488276411481815,3.90478799,14811.45742869,13867.45340563,998934428.304872,389316,944.0040230600007,1.0098
2025-05-04,613491,2.1136160468529854,3.3828386,12748.38279358,12495.8502635,823060872.6106743,345861,252.53253007999956,1.0022
2025-05-05,758965,2.1198315170018898,5.18166695,24709.51956846,26055.80028537,1036227716.8248532,401820,-1346.2807169100015,1.023
2025-05-06,787857,2.1566030190508583,5.29476865,23260.4889357,29690.94563613,817139566.6454616,335143,-6430.456700430001,1.0195
2025-05-07,846613,2.164177587122982,6.6552108,32912.9081576,37275.95368071,894116484.5065093,343041,-4363.045523109999,1.0173
2025-05-08,852697,2.2908345636251917,6.49199029,40188.34421501,37830.07170963,941486898.1215152,371373,2358.2725053800023,1.0237
2025-05-09,863281,2.2831068959043845,6.85207179,36686.00335789,41410.14413515,828982170.0492132,335574,-4724.140777260007,1.0269
2025-05-10,664831,2.317993015404475,4.39129382,15697.68100393,18721.38042451,888195187.0679704,326973,-3023.69942058,1.0094
2025-05-11,615305,2.30314847924649,3.382963,17720.77913618,18714.99564531,882273881.1027578,280245,-994.2165091299976,1.0116
2025-05-12,758453,2.276547512358493,13.32397413,34536.05219617,36062.57840884,858588674.2952547,385997,-1526.5262126700036,1.0194
2025-05-13,808191,2.2970209363653464,5.99850038,24207.48704083,25540.73217133,769769161.5571296,289432,-1333.2451304999995,1.032
2025-05-14,790244,2.281735209781493,7.14039545,27635.93732073,28917.93653339,852667376.856716,325951,-1281.9992126599973,1.0151
2025-05-15,754318,2.2793299047250057,5.49743468,36040.32923553,40445.60231114,864509980.2604675,373943,-4405.273075609999,1.0265
2025-05-16,829195,2.272925986368772,12.42293897,24576.12995632,29615.68102835,805296963.2417101,365949,-5039.551072030001,1.0185
2025-05-17,740377,2.263971398372875,7.03352172,16549.13521341,17884.83454392,853949349.7167878,293931,-1335.6993305099968,1.0093
2025-05-18,601421,2.324070467635384,5.94891823,16772.47187667,17190.54069897,979723251.2998109,641273,-418.06882229999974,1.0134
2025-05-19,718046,2.3094629533855167,6.88530427,27264.91792201,29665.04081939,852722091.9971635,583361,-2400.122897379999,1.0305
2025-05-20,739140,2.3328187609635207,7.27756634,30238.49989994,30870.73797269,895055811.7647127,559405,-632.2380727499985,1.0262
2025-05-21,796779,2.387132485847717,7.90587525,34204.18930491,38141.09553956,870865112.2664986,424978,-3936.9062346499995,1.0273
2025-05-22,868642,2.419114869272548,8.10750052,42579.09372431,38555.17556147,907151161.5138197,471085,4023.9181628399965,1.023
2025-05-23,809410,2.325244185229265,6.08910519,37028.10917811,38507.95724017,937389531.5322617,445109,-1479.8480620600021,1.0207
2025-05-24,644711,2.33752306327879,5.13846292,15719.72891097,18657.23322214,852722091.9971635,389251,-2937.5043111699997,1.0075
2025-05-25,625162,2.357588378582445,4.14588679,15482.92191875,16413.11031984,913198832.0340477,357724,-930.1884010900012,1.01
2025-05-26,745729,2.3615409622706878,4.96133555,21889.58307164,20985.79222022,925294181.7831548,352991,903.7908514200026,1.0409
2025-05-27,706571,2.3483230152239982,5.79600318,32477.17910551,32461.00008123,852722091.9971635,424640,16.179024280001613,1.0411
2025-05-28,782052,2.3195657659140596,7.99481868,28885.53886013,29851.63254777,991818601.0489181,540056,-966.093687640001,1.0169
2025-05-29,765279,2.269515917375292,5.34398452,27530.06569134,28705.68480039,961580231.030476,390670,-1175.6191090499997,1.026
2025-05-30,834229,2.2301710388100866,5.88312328,27459.32630186,32398.79629682,938712777.7441466,389971,-4939.46999496,1.0114
2025-05-31,711975,2.2453195179282552,4.01331725,15973.65264473,15356.76910092,1016284108.9276665,300176,616.8835438099995,1.0011
2025-06-01,689965,2.266824485425617,3.46803334,14528.61373608,13901.318616,839539042.158194,254662,627.2951200799998,1.0043
2025-06-02,771787,2.2631740322455194,4.72198068,24623.08626147,28687.15068061,839539042.158194,348163,-4064.064419139999,1.0301
2025-06-03,864048,2.249049850630191,4.89837962,26462.75509569,40187.33411783,908974603.1294425,360069,-13724.579022140002,1.0271
2025-06-04,720304,2.2306295386760513,4.61248281,24199.50923387,33468.34287758,795352777.7382623,332769,-9268.833643709997,1.0218
2025-06-05,781431,2.164421975716304,4.95396644,29939.90839478,31652.32557218,845851370.8408964,321208,-1712.4171774000024,1.0028
2025-06-06,781673,2.221377259248508,4.3574863,27008.65570242,26687.1920964,845851370.8408964,296656,321.46360602000277,1.0069
2025-06-07,653737,2.246857184421021,3.27860352,15494.17423667,14264.73753222,902662283.5364864,290519,1229.4367044499995,1.0136
2025-06-08,611460,2.2465926766265145,3.33871583,13571.64196455,10712.33774099,965785515.8250328,323313,2859.3042235599987,1.0117
2025-06-09,744523,2.3383291419548384,4.9822096,23841.01976515,28682.84884743,883725306.5781256,354588,-4841.829082280001,1.0137
2025-06-10,824315,2.331994320703792,5.19489238,27223.82934316,28765.46320504,1066782692.9405544,421700,-1541.63386188,1.0196
2025-06-11,755087,2.299464902547621,4.81375031,20855.22794507,22668.86278398,890037635.2608279,349470,-1813.6348389099985,1.0156
2025-06-12,780705,2.2419620475504862,4.88265326,19210.53167746,21585.12612629,934223899.6807597,424933,-2374.594448830001,1.0067
2025-06-13,811764,2.2394272436628913,6.54962301,26877.2772581,24713.08589848,915286922.7223988,347897,2164.1913596199993,1.021
2025-06-14,631338,2.227143824699812,2.94854091,13166.90551322,12423.25786323,949074580.5847822,271851,743.64764999,1.0058
2025-06-15,599893,2.227219971359887,2.68171862,12866.56230001,14624.47344438,854616739.0187659,281450,-1757.9111443700003,1.0127
2025-06-16,722329,2.2587719122318566,5.01013142,23461.07794343,23851.00159114,917456210.4459593,366746,-389.9236477100021,1.0328
2025-06-17,712578,2.203207202646305,6.14533437,19664.54019599,20848.41543227,741505699.4987009,359926,-1183.8752362800005,1.0036
2025-06-18,751671,2.20581725377894,7.011965,21652.41415004,20551.23560436,879752527.5896434,434037,1101.178545679999,1.0114
2025-06-19,716269,2.202308074044105,5.10770069,14261.26196438,14256.73898822,798061219.2587334,307561,4.522976160000326,1.0117
2025-06-20,778947,2.1712340906871987,5.21503377,19335.69769945,18578.99505856,948875941.6351144,353689,756.7026408899983,1.0093
2025-06-21,658427,2.1341088047568837,3.50608004,11754.69982966,11362.35876068,886036479.2568041,310017,392.3410689800003,1.0069
2025-06-22,595271,2.119915228385861,2.74838076,19789.80938135,16284.2199166,672382294.5021127,264346,3505.5894647500027,1.0064
2025-06-23,691705,2.2134869832042123,5.03361581,18505.59944559,23395.86883378,672382294.5021127,291899,-4890.269388190001,1.0106
2025-06-24,757208,2.220349702793955,6.14348201,19104.5041134,18205.43464762,735221756.8804231,279722,899.0694657799977,1.0187
2025-06-25,748961,2.2450664068043222,4.79018074,20134.94410458,21645.52865202,898604373.5422429,387334,-1510.5845474399976,1.0199
2025-06-26,764181,2.234143825279254,7.61040348,20556.02609841,21852.78608185,986579624.4914305,506745,-1296.7599834400025,1.0308
2025-06-27,731987,2.2307257878946083,4.35101521,25871.62423202,32769.35334708,722653862.5949843,337361,-6897.729115060003,1.0306
2025-06-28,636115,2.2355962704995864,3.84617314,11276.89036634,13150.32747246,911172258.7787983,389138,-1873.43710612,1.0068
2025-06-29,545712,2.2551487868683586,2.77602945,9512.93845773,10669.23650028,992910582.8334957,368982,-1156.298042549999,1.0135
2025-06-30,759866,2.224449219216365,4.34028358,19125.953169,25774.98020723,843035675.6364995,342103,-6649.0270382300005,1.0365
2025-07-01,796482,2.190371437932748,4.21818291,14689.12515948,15921.68761813,779081252.2306603,330384,-1232.5624586499998,1.0134
2025-07-02,794995,2.2572933277993874,4.39139435,23983.66261427,27040.89976448,889547992.7013456,361066,-3057.2371502099995,1.0193
2025-07-03,798168,2.268221095554169,4.29623936,18073.11376086,18450.32402713,877919913.4351343,364594,-377.2102662699981,1.0243
2025-07-04,693948,2.215345083660493,3.29882118,18566.88349627,17264.069856,924432230.4999804,365649,1302.8136402700002,1.1779
2025-07-05,561792,2.218074557692169,3.10577231,8860.12952635,9614.9558543,912804151.2337689,436219,-754.8263279500006,1.0068
2025-07-06,613042,2.2363339967768048,3.9884031,11745.75070959,11843.26962533,930246265.946978,496239,-97.51891574000001,1.0105
2025-07-07,686261,2.2137003448829926,4.16090095,16144.09738531,19672.66644089,877919913.4351343,374019,-3528.5690555799993,1.0279
2025-07-08,795709,2.2241472452865456,4.4494959,15300.18912506,19481.32588049,825593560.9232903,342697,-4181.1367554299995,1.0334
2025-07-09,779022,2.268230580456622,5.04758223,20183.92796534,23593.91367043,953502424.4794011,452381,-3409.985705089999,1.0439
2025-07-10,829216,2.354601798397052,4.87340907,29895.40901329,31257.39941747,994200697.7250333,434824,-1361.99040418,1.0191
2025-07-11,845548,2.38212290459618,5.48028232,36364.1985363,32422.5569536,872105877.9881365,409674,3941.6415826999983,1.0309
2025-07-12,673470,2.37341147249211,4.00391579,13251.16600007,11655.39984518,920455694.5281459,394126,1595.7661548899996,1.0261
2025-07-13,655163,2.4017092198498973,4.5474046,14223.5270923,12260.41495685,859946007.0619582,410972,1963.112135450001,1.0161
2025-07-14,797345,2.4125084332311304,5.3469701,38392.76436522,32501.5017726,910161827.211625,450093,5891.262592619998,1.0323
2025-07-15,753728,2.364195114922196,4.23799581,51472.34176554,28985.45524943,1029424417.014924,421980,22486.886516109997,1.0123
2025-07-16,735726,2.3688751245334454,4.98754741,32237.93190484,31471.70388725,822284135.1705718,402255,766.2280175899978,1.0631
2025-07-17,811618,2.374985804949236,5.99534249,32504.04501576,36617.94078166,853669023.8939697,428846,-4113.895765900001,1.0333
2025-07-18,757713,2.340384009446915,4.45068174,35587.18145132,36245.11654786,903884853.0824848,449609,-657.9350965400008,1.0183
2025-07-19,655287,2.336414214135971,4.39533408,14378.3281659,21667.65379303,891330895.7853558,432190,-7289.32562713,1.0249
2025-07-20,625098,2.3233701383205516,3.09111508,18513.61502039,17952.76011633,935269741.8058826,405387,560.854904060001,1.0108
2025-07-21,733805,2.3218439654227243,4.28372646,31130.1716915,31160.46731156,941546724.9738712,388565,-30.295620060001966,1.0171
2025-07-22,730808,2.3670956161477066,4.53143786,27726.39550791,25938.20867799,941546724.9738712,423231,1788.1868299200032,1.0307
2025-07-23,738717,2.334400354595592,4.00491735,25300.73374735,24944.78208745,878776938.4882272,365110,355.9516599000017,1.029
2025-07-24,719805,2.3257901969225423,9.99073833,33646.14698258,28063.58180185,922715784.5087537,408556,5582.565180730002,1.019
2025-07-25,749904,2.304027155259395,5.16201262,61078.94664576,39110.35089391,1004316502.4206665,433467,21968.59575185,1.0163
2025-07-26,652309,2.3118305041157874,4.25424385,15331.62159542,16192.81075707,970368223.0482397,571396,-861.1891616499997,1.0101
2025-07-27,615345,2.338853962335245,4.07723236,12968.88393339,13721.05007996,869131964.3263081,473722,-752.1661465699999,1.0105
2025-07-28,728095,2.3084821087206895,4.41311645,23297.88838222,33065.79350908,919884190.6853193,502425,-9767.905126860001,1.017
2025-07-29,715626,2.3014237166265827,4.89132408,21927.75926175,28822.86118556,710531242.1093704,346511,-6895.101923809998,1.0272
2025-07-30,733090,2.2955727612124828,4.28125986,22089.96410076,27665.87099103,869131964.3263081,426989,-5575.906890269998,1.0186
2025-07-31,752871,2.2576734658479,3.8557182,22959.50168095,25088.35415668,976980451.0488333,477852,-2128.85247573,1.0125
2025-08-01,838177,2.2070884136924738,5.45339715,34249.31798268,28416.97248942,957948367.3061293,399495,5832.345493259996,1.0035
2025-08-02,693800,2.192314956363128,4.07358523,11781.21229093,10285.79358886,919884190.6853193,307246,1495.4187020699992,1.0028
2025-08-03,621756,2.2240971442941064,2.90441637,10846.43090941,11375.63392476,983324485.0533357,289554,-529.20301535,1.0132
2025-08-04,728238,2.2406311051894656,3.36113043,29980.80516948,26923.37492857,1084828946.9067595,451189,3057.430240910002,1.0081
2025-08-05,798131,2.2178999959543493,3.78965914,19172.88534678,17769.65319062,875475989.1954092,408980,1403.2321561600002,1.0096
2025-08-06,838450,2.2349723954934775,5.82403829,21646.76224803,20263.53653283,913540165.8162186,495331,1383.225715200002,1.0046
2025-08-07,810557,2.2781308995532936,5.14735305,19988.33314999,23465.40092898,1021388661.6741452,564678,-3477.06777899,1.0205
2025-08-08,960615,2.2621480824612368,5.87728451,24453.67678316,26733.15775519,870936594.9483011,474837,-2279.48097203,1.015
2025-08-09,767705,2.2569920501462186,4.29310005,15265.44373912,13334.19852622,746374217.5096608,377106,1931.2452129000012,1.007
2025-08-10,651290,2.307419605120224,3.08298363,14505.94346071,14150.86328909,868625162.1369319,396369,355.0801716199985,1.0099
2025-08-11,760684,2.296376996154095,4.47476259,28452.77163596,23970.67780797,945836284.5717696,449439,4482.09382799,1.0127
2025-08-12,721420,2.3206476200119286,4.11725998,22163.77674635,23136.03786794,881493684.0869607,365290,-972.2611215899997,1.0155
2025-08-13,753168,2.379739102823155,4.4655542,29097.12072458,35259.22596952,1003744628.7142318,444797,-6162.105244939998,1.0181
2025-08-14,803997,2.282416006210002,4.26773141,30216.70498768,32137.42938633,1042350194.5643184,479810,-1920.7243986499998,1.0194
2025-08-15,734665,2.2576928997517896,3.75927443,38002.86059978,35777.63266846,862190905.794585,433563,2225.227931319998,1.0101
2025-08-16,642573,2.2532741501991906,2.87626845,20932.80863504,21393.09097102,978007594.0795091,396105,-460.2823359799986,1.0708
2025-08-17,569807,2.2553050008051305,2.52361439,12809.39327506,12713.0332859,978007594.0795091,442159,96.35998916000062,1.006
2025-08-18,701698,2.2296562377042366,3.43902869,21248.42779284,26796.43514654,990876106.7642031,482626,-5548.007353699999,1.0003
2025-08-19,670399,2.1624059611427886,3.29146775,29103.16382095,23247.70859958,862190905.794585,409590,5855.455221370001,1.0161
2025-08-20,726389,2.187593393945847,3.36997891,23252.45553792,19634.14315245,907230727.9870186,424546,3618.312385469999,1.0072
2025-08-21,702511,2.1500922222394157,3.03123198,23535.24364233,25365.17384718,958704806.5217984,451619,-1829.930204850003,1.0064
2025-08-22,767825,2.2309603181709265,3.65100366,31728.56797505,28825.62834155,939651300.6862692,457298,2902.9396334999983,1.0188
2025-08-23,662164,2.201272176719621,2.59805484,19543.37847276,19622.96924397,980001773.7404906,471882,-79.59077121000155,1.0067
2025-08-24,610390,2.167328504514984,2.28582085,26864.7958243,20031.55009375,1057370331.4047614,521558,6833.245730549999,1.0031
2025-08-25,705894,2.101608862718138,2.83695144,27388.74709105,25752.18129246,909080592.0131475,479193,1636.5657985899998,1.0034
2025-08-26,710999,2.1348985660008872,3.230064,24366.05840347,24100.12090901,967107012.5824077,458661,265.9374944600022,1.0043
2025-08-27,703023,2.1218251202374474,3.58339246,20680.84180226,21804.93634785,967107012.5824077,506732,-1124.09454559,1.0069
2025-08-28,696912,2.142789122023943,3.30010435,20372.17890093,20048.50710694,1025133433.1516676,580430,323.6717939900009,1.0156
2025-08-29,777455,2.0585239707912053,3.52402556,30353.24400935,36955.61421578,1063817707.3416892,587838,-6602.370206429998,1.0494
2025-08-30,633372,2.063022252855391,3.2363662,16879.81072041,16911.41620634,1018686047.9305124,625477,-31.605485929998395,1.0041
2025-08-31,579281,2.054653984489101,2.96748578,17625.62901934,13575.89886297,851054171.4438878,482257,4049.7301563699984,1.003
2025-09-01,724476,2.066472278033613,9.4815454,22452.08664584,21221.91564171,1038028194.3097504,597762,1230.171004130003,1.0064
2025-09-02,741440,2.106133166120609,5.03725553,24758.25872091,27946.12168116,1050922946.1836064,583102,-3187.8629602500005,1.0067
2025-09-03,757257,2.117352868701102,6.25173553,19906.83538257,22686.42975806,883291069.6969818,405522,-2779.59437549,1.0064
2025-09-04,768977,2.0988399671512,4.91359891,36790.57277995,44168.9699841,902633206.7919924,400455,-7378.397204149995,1.01
2025-09-05,811569,2.0909910896315393,5.72277103,44395.02335675,45609.5654944,959168799.5148376,414108,-1214.5421376499944,1.0247
2025-09-06,613246,2.081547548704114,3.46315036,32584.6807753,32281.93002381,946761024.1894387,446745,302.75075148999895,1.0053
2025-09-07,594567,2.1007955085878978,3.25803103,22798.30222137,22777.0610122,1041437124.66076,580185,21.24120916999891,1.007
2025-09-08,732824,2.114485395928852,4.09973947,34094.06605576,29358.93019951,1082012600.4648032,566372,4735.135856249999,1.0083
2025-09-09,725526,2.1019000165432096,4.50398825,36845.86781837,41969.15224514,1129350650.700464,618149,-5123.284426769998,1.0058
2025-09-10,687721,2.145924375428194,3.97135772,33484.35083251,32644.07851943,1149638393.4715424,648787,840.2723130799968,1.0098
2025-09-11,722040,2.171828406012249,4.15380199,29003.91111347,33825.17292199,1014386817.1961776,598534,-4821.261808520001,1.0135
2025-09-12,721666,2.1834524058125826,5.0077519,26269.78909709,27636.84158299,811509447.9140741,397599,-1367.0524858999997,1.0144
2025-09-13,684987,2.178678922337634,3.96725292,15543.31694781,16772.02936185,953523608.3591692,524450,-1228.7124140399992,1.0104
2025-09-14,646063,2.1673601179200923,3.15897547,15257.24336988,17322.55744283,1034674550.2291428,539763,-2065.314072949999,1.0074
2025-09-15,773239,2.1656665085615017,4.46695894,25323.89346702,30359.47609984,1102300333.4977684,534944,-5035.582632820002,1.0114
2025-09-16,747555,2.1888797241350617,4.19178659,22340.33946972,22851.50463057,1082012600.4648032,535330,-511.1651608500033,1.0129
2025-09-17,698218,2.1818070259413114,4.45125146,19223.31901266,23004.74583185,865610082.3194653,362882,-3781.426819190001,1.0205
2025-09-18,729042,2.188425256780357,3.62274383,22148.41991934,22735.63226415,1089165928.993784,446237,-587.2123448099992,1.0125
2025-09-19,759748,2.1584515968726663,3.6275725,21574.15308055,29963.7189003,1188749384.1862063,483134,-8389.565819749998,1.0229
2025-09-20,711626,2.1600824520314994,3.41006645,11345.96861616,17781.80300058,1082611043.2192636,492759,-6435.834384419999,1.0073
2025-09-21,660574,2.151199242305393,2.90394595,14799.80532444,14639.95680608,1146294045.7615733,515795,159.84851836000053,1.0075
2025-09-22,747221,2.1030843290113816,3.39577662,26359.74229437,26556.74302958,1061383379.1015872,456797,-197.00073521000013,0.9985
2025-09-23,674195,2.0884207525288683,2.79635646,28958.40161408,33968.82646242,1018928040.676954,498707,-5010.424848340001,1.0134
2025-09-24,682109,2.1098438050041244,2.83408362,23788.36206232,29401.53528265,1082611043.2192636,526277,-5613.173220329998,1.0144
2025-09-25,741811,2.0312424703115273,3.36040579,30549.05209342,28960.52143652,997700376.5592778,426022,1588.5306568999986,1.0105
2025-09-26,728767,2.0392977420667635,4.06730819,32337.27647119,47789.99965145,934017374.016968,418111,-15452.72318026,1.0036
2025-09-27,635310,2.0384097258593883,2.48225617,10034.20270789,11748.82020318,1096762822.6941414,523531,-1714.61749529,1.0036
2025-09-28,652543,2.0843982136269275,2.2240307,10625.79439643,10133.98129008,1167521709.8792496,637714,491.81310634999863,1.0056
2025-09-29,740289,2.122720877587773,3.3072654,24172.96357131,23999.60607631,990624481.7271986,449737,173.3574950000002,1.012
2025-09-30,745290,2.1128072133352527,3.16149503,24123.90774395,40268.93040477,1139218161.1187747,556139,-16145.02266082,1.0176
2025-10-01,885196,2.186155026712077,3.68651784,27490.12304928,32158.52066751,1079018824.2422624,471120,-4668.397618230003,1.039
2025-10-02,804780,2.221772196583208,4.20731967,25045.14326786,30371.32368196,1019764931.6764336,375898,-5326.180414099999,1.0216
2025-10-03,797887,2.249202943238196,5.33571155,30786.17924762,33712.43419244,884796043.0252874,391675,-2926.2549448200007,1.0193
2025-10-04,743257,2.247639041410611,3.69025762,13108.91722641,12006.17141335,1004768398.0907606,426061,1102.745813059999,1.017
2025-10-05,677933,2.266766621760195,2.62450107,26761.55254179,20713.57133204,1117242464.7683752,520032,6047.98120975,1.0119
2025-10-06,768110,2.287145426879909,4.60013412,36312.8995541,37748.46968202,922287409.3820032,426681,-1435.5701279200002,1.0173
2025-10-07,767705,2.219347428097428,3.91395368,28676.4942805,33313.90307856,1034761476.0596178,430981,-4637.408798059998,1.0417
2025-10-08,759929,2.248606081441407,3.49143093,25502.07861245,27316.72296179,1109744197.9755385,431067,-1814.6443493400002,1.0185
2025-10-09,719972,2.2125534313089372,3.74034869,26741.69330535,31694.48897761,899792587.4084717,366723,-4952.795672259999,1.022
2025-10-10,745662,2.070562788244427,4.08933657,32283.39118552,32780.21052493,989771853.7075763,415580,-496.8193394100017,1.0028
2025-10-11,718136,2.0194789962614186,3.43313791,35958.23353486,32649.91843719,1102245920.385191,450131,3308.3150976700017,0.999
2025-10-12,695884,2.0951257451651712,2.51616052,14614.93074482,16905.08978206,1087249376.0020068,463010,-2290.1590372400005,1.0042
2025-10-13,680803,2.09746317757528,2.82560332,18372.09382463,20570.13225303,1139737286.741907,489858,-2198.0384283999992,1.0024
2025-10-14,706371,2.056829337301677,2.74984331,32266.66764006,33454.74367636,1267207897.8027055,563809,-1188.0760362999972,1.0138
2025-10-15,695775,2.005891025806165,2.92786317,24803.42304968,43340.13219459,1079751109.2091703,484211,-18536.709144909997,1.041
2025-10-16,740169,1.9578568178170297,3.17798363,27411.71819553,27847.62394916,1123253238.739343,490450,-435.9057536299988,0.9953
2025-10-17,772447,1.92928303157762,3.6751389,36063.65498105,32822.00221751,1159633835.7101064,485148,3241.652763539998,1.0052
2025-10-18,608801,1.9381495183779995,2.55025388,14327.29775452,12602.76517437,1203393595.9617257,564015,1724.5325801499985,1.004
2025-10-19,595209,1.965929731213064,2.22222979,12126.91365877,12891.98866855,1013767943.6992388,437518,-765.075009780001,1.0015
2025-10-20,679663,2.000241242040893,2.92076179,21362.76184844,22179.41862589,1086700884.4535005,422448,-816.6567774499999,1.0049
2025-10-21,733522,1.9642552693241937,2.96038825,37044.85921364,36859.92410394,1093994184.8303332,437054,184.93510969999625,1.0103
2025-10-22,695833,1.9422693938130509,2.93569691,27403.49510669,28943.66869776,1115874064.956143,480827,-1540.1735910700008,1.0213
2025-10-23,679681,1.9838505829202957,2.62546377,28993.73639277,28045.47962399,1035647823.8250486,436183,948.2567687800001,1.0111
2025-10-24,734616,2.0002399703642184,2.92651381,27898.06491861,27568.24174475,1305499727.7209735,565682,329.8231738600007,1.0069
2025-10-25,595504,2.010123020095332,2.16357985,14726.92677396,14417.94270785,1166927125.5845947,502467,308.98406611000064,1.0065
2025-10-26,584836,2.061141989497095,2.09703222,21401.3807566,21151.62137082,1072114294.2021794,521439,249.7593857799984,1.014
2025-10-27,726782,2.0506486983041583,2.76365613,31013.10157983,36590.00862612,1072114294.2021794,505599,-5576.907046289998,1.0152
2025-10-28,693980,2.0269852854220023,3.00712214,32610.83249845,37466.88665417,1181513715.835916,526865,-4856.054155719998,1.0259
2025-10-29,667087,1.9748570714184717,2.55413098,24042.01532058,26828.27123816,932047920.01226,395521,-2786.255917579998,1.0194
2025-10-30,708971,1.9325248327320044,2.86380846,36635.98218316,30992.68602867,1240553836.426268,551534,5643.296154489999,1.0174
2025-10-31,723709,1.9596274069163768,3.45584759,32735.16164389,31348.11234644,1085484605.4773614,460460,1387.0492974499975,1.0056
2025-11-01,683092,1.9663440701835695,2.51142112,16611.8742399,16631.96310646,1069977681.2659724,387158,-20.088866559999587,1.0113
2025-11-02,575622,1.97277646963442,2.05634496,11710.23042433,12310.29807978,1201786531.4802876,405694,-600.0676554499987,1.0035
2025-11-03,772175,1.9020882532144816,3.21036814,31850.50499079,36215.41329781,1100991529.6887505,452775,-4364.908307020003,1.0054
2025-11-04,779122,1.8116855886218344,3.93187943,48368.29905913,38257.59781737,1015703452.1086028,370080,10110.701241759998,0.9954
2025-11-05,747953,1.857055734420492,4.23042387,34180.7028904,34869.71922512,1069977681.2659724,399776,-689.0163347199996,0.9981
2025-11-06,737224,1.8097201631689652,3.33175311,21205.83803514,23167.34441397,1085484605.4773614,414343,-1961.5063788299994,0.9989
2025-11-07,752529,1.8428465053331913,3.33020756,21523.52296414,23597.36344301,1100991529.6887505,477171,-2073.840478869999,1.0329
2025-11-08,622449,1.8227583856026048,2.55256924,8120.78219757,8067.07318647,930415374.5284547,351704,53.70901109999977,1.006
2025-11-09,607063,1.8641651761462623,2.40885714,7040.90955131,8888.08845932,1093238073.165548,467846,-1847.1789080100007,1.0039
